issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved
2237,Bug,Closed,Fixed,C-19,Major,Person 138,2009/11/30 10:46:44 +0100,2009/11/30 13:39:08 +0100,Person 139,2009/12/01 15:31:16 +0100
2240,Improvement,Closed,Fixed,,Major,Person 60,2009/12/01 03:24:45 +0100,2009/12/01 03:24:45 +0100,Person 60,2009/12/01 04:20:29 +0100
2245,Bug,Closed,Fixed,,Major,Person 82,2009/12/01 20:11:08 +0100,2009/12/01 20:11:08 +0100,Person 82,2009/12/01 20:20:05 +0100
2255,Bug,Closed,Fixed,,Major,Person 58,2009/12/04 09:20:59 +0100,2009/12/04 09:20:59 +0100,Person 58,2009/12/04 09:36:58 +0100
2269,Bug,Closed,Fixed,C-1,Minor,Person 71,2009/12/09 06:47:29 +0100,2009/12/09 06:47:29 +0100,Person 71,2009/12/09 08:40:13 +0100
2276,Improvement,Closed,Fixed,C-1,Trivial,Person 71,2009/12/10 12:24:19 +0100,2009/12/10 12:24:19 +0100,Person 71,2009/12/10 12:32:28 +0100
2292,Bug,Closed,Fixed,,Major,Person 60,2009/12/15 16:18:02 +0100,2009/12/16 08:51:55 +0100,Person 71,2009/12/29 03:01:00 +0100
2295,Improvement,Closed,Fixed,C-1,Minor,Person 71,2009/12/16 13:34:30 +0100,2009/12/16 13:34:30 +0100,Person 71,2009/12/16 15:44:09 +0100
2303,Bug,Closed,Fixed,C-1,Major,Person 71,2009/12/18 13:10:15 +0100,2009/12/18 13:10:15 +0100,Person 71,2009/12/18 14:12:44 +0100
2308,Improvement,Closed,Fixed,C-ftp,Major,Person 149,2009/12/21 15:39:38 +0100,2009/12/22 06:31:36 +0100,Person 71,2009/12/22 06:40:54 +0100
2310,Improvement,Closed,Fixed,C-1,Minor,Person 71,2009/12/22 12:07:57 +0100,2009/12/22 12:07:57 +0100,Person 71,2009/12/22 12:11:36 +0100
2318,Bug,Closed,Fixed,C-bindy,Minor,Person 58,2009/12/24 10:25:29 +0100,2009/12/24 10:25:29 +0100,Person 58,2009/12/24 10:35:10 +0100
2319,Bug,Closed,Fixed,,Minor,Person 71,2009/12/24 10:42:04 +0100,2009/12/24 10:42:04 +0100,Person 71,2009/12/24 10:42:43 +0100
2320,Bug,Closed,Fixed,C-jdbc,Minor,Person 150,2009/12/24 19:11:03 +0100,2009/12/25 09:50:46 +0100,Person 71,2009/12/25 09:53:21 +0100
2327,Bug,Closed,Fixed,,Minor,Person 58,2010/01/02 05:59:03 +0100,2010/01/02 05:59:03 +0100,Person 58,2010/01/02 06:13:25 +0100
2335,Improvement,Closed,Fixed,,Minor,Person 71,2010/01/05 15:18:38 +0100,2010/01/05 15:29:55 +0100,Person 71,2010/01/05 15:50:50 +0100
2338,Improvement,Closed,Fixed,C-5,Trivial,Person 71,2010/01/06 12:26:59 +0100,2010/01/06 12:26:59 +0100,Person 71,2010/01/06 12:35:24 +0100
2344,Improvement,Closed,Fixed,C-7,Trivial,Person 151,2010/01/07 21:15:35 +0100,2010/01/08 06:54:37 +0100,Person 71,2010/01/08 06:54:37 +0100
2348,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/01/11 14:32:41 +0100,2010/01/11 14:32:41 +0100,Person 71,2010/01/11 15:52:44 +0100
2352,Improvement,Closed,Fixed,C-jdbc,Minor,Person 71,2010/01/12 08:15:07 +0100,2010/01/12 08:15:07 +0100,Person 71,2010/01/12 08:26:52 +0100
2361,Improvement,Closed,Fixed,C-1,Minor,Person 152,2010/01/14 12:46:40 +0100,2010/01/15 09:32:59 +0100,Person 71,2010/01/15 10:04:12 +0100
2363,Bug,Closed,Fixed,,Major,Person 153,2010/01/14 19:42:51 +0100,2010/01/14 19:42:51 +0100,Person 153,2010/01/15 06:06:52 +0100
2368,Improvement,Closed,Fixed,C-1,Minor,Person 154,2010/01/16 01:08:06 +0100,2010/01/16 13:45:13 +0100,Person 71,2010/01/16 14:00:22 +0100
2375,Improvement,Closed,Fixed,C-1,Major,Person 71,2010/01/18 16:39:09 +0100,2010/01/18 16:39:09 +0100,Person 71,2010/01/18 18:15:58 +0100
2384,Improvement,Closed,Fixed,C-1,Major,Person 155,2010/01/20 20:29:22 +0100,2010/01/29 07:11:59 +0100,Person 71,2010/01/29 09:01:25 +0100
2388,Improvement,Closed,Fixed,C-18,Major,Person 74,2010/01/21 22:15:32 +0100,2010/01/22 02:32:19 +0100,Person 58,2010/01/22 14:04:45 +0100
2392,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/01/22 12:17:10 +0100,2010/01/22 12:17:10 +0100,Person 71,2010/01/22 16:20:18 +0100
2395,Bug,Closed,Fixed,C-1,Major,Person 71,2010/01/24 14:38:44 +0100,2010/01/24 14:38:44 +0100,Person 71,2010/01/24 17:23:26 +0100
2398,Improvement,Closed,Fixed,C-1,Major,Person 156,2010/01/25 04:00:26 +0100,2010/01/27 20:35:54 +0100,Person 71,2010/01/27 21:20:39 +0100
2434,Improvement,Closed,Fixed,C-1,Trivial,Person 71,2010/02/01 13:17:24 +0100,2010/02/01 13:17:24 +0100,Person 71,2010/02/01 13:21:46 +0100
2436,Bug,Closed,Fixed,C-1,Major,Person 71,2010/02/02 10:14:31 +0100,2010/02/02 10:14:31 +0100,Person 71,2010/02/02 12:59:10 +0100
2447,Bug,Closed,Fixed,C-18,Major,Person 58,2010/02/04 03:45:52 +0100,2010/02/04 03:45:52 +0100,Person 58,2010/02/04 04:38:16 +0100
2452,Bug,Closed,Fixed,C-10,Major,Person 122,2010/02/06 14:56:38 +0100,2010/02/06 14:56:38 +0100,Person 122,2010/11/03 23:04:04 +0100
2456,Bug,Closed,Fixed,C-6,Minor,Person 58,2010/02/10 03:13:00 +0100,2010/02/10 03:13:00 +0100,Person 58,2010/02/12 08:09:03 +0100
2458,Bug,Closed,Fixed,C-10,Minor,Person 122,2010/02/10 18:39:09 +0100,2010/02/10 18:39:09 +0100,Person 122,2010/02/11 06:39:20 +0100
2471,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/02/15 18:27:52 +0100,2010/02/18 15:01:36 +0100,Person 71,2010/02/18 15:01:36 +0100
2476,Bug,Closed,Fixed,C-20,Minor,Person 157,2010/02/17 10:01:27 +0100,2010/02/17 13:21:12 +0100,Person 122,2010/02/17 16:55:59 +0100
2477,Bug,Closed,Fixed,,Minor,Person 157,2010/02/17 10:04:20 +0100,2010/02/17 13:42:09 +0100,Person 122,2010/02/17 17:06:33 +0100
2483,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/02/18 08:54:28 +0100,2010/02/18 08:54:28 +0100,Person 71,2010/02/18 08:55:05 +0100
2486,Bug,Closed,Fixed,C-1,Minor,Person 154,2010/02/18 21:37:04 +0100,2010/02/19 09:59:35 +0100,Person 71,2010/02/19 11:45:49 +0100
2492,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/02/22 13:10:14 +0100,2010/02/22 13:10:14 +0100,Person 71,2010/02/22 14:08:15 +0100
2514,Bug,Closed,Fixed,karaf,Major,Person 69,2010/03/02 08:37:10 +0100,2010/03/02 08:47:11 +0100,Person 58,2010/03/02 09:44:38 +0100
2526,Improvement,Closed,Fixed,C-1,Trivial,Person 71,2010/03/05 10:09:56 +0100,2010/04/02 13:13:18 +0100,Person 153,2010/04/02 17:27:16 +0100
2528,Bug,Closed,Fixed,karaf,Major,Person 69,2010/03/08 04:36:23 +0100,2010/03/08 04:40:50 +0100,Person 58,2010/03/10 11:02:16 +0100
2529,Bug,Closed,Fixed,C-6,Major,Person 58,2010/03/08 11:18:12 +0100,2010/03/08 11:18:12 +0100,Person 58,2010/03/08 14:35:25 +0100
2537,Improvement,Closed,Fixed,C-1,Major,Person 158,2010/03/10 22:06:57 +0100,2010/03/11 06:56:47 +0100,Person 71,2010/06/07 05:39:51 +0100
2540,Bug,Closed,Fixed,C-1; C-19,Major,Person 159,2010/03/11 16:33:58 +0100,2010/03/22 09:27:10 +0100,Person 71,2010/03/22 10:28:05 +0100
2554,Bug,Closed,Fixed,,Major,Person 58,2010/03/16 16:58:51 +0100,2010/03/16 16:58:51 +0100,Person 58,2010/03/19 04:11:01 +0100
2566,Bug,Closed,Fixed,,Major,Person 69,2010/03/22 09:58:41 +0100,2010/03/22 12:31:39 +0100,Person 71,2010/03/22 13:22:05 +0100
2567,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/03/22 11:17:16 +0100,2010/03/22 11:17:16 +0100,Person 71,2010/03/22 12:23:07 +0100
2575,Bug,Closed,Fixed,C-18,Major,Person 160,2010/03/26 04:00:20 +0100,2010/03/26 05:12:15 +0100,Person 58,2010/03/29 04:00:09 +0100
2587,Improvement,Closed,Fixed,C-1,Major,Person 71,2010/03/28 09:10:29 +0100,2010/03/28 09:10:29 +0100,Person 71,2010/03/28 09:17:29 +0100
2603,Improvement,Closed,Fixed,,Major,Person 159,2010/03/30 14:35:23 +0100,2010/04/28 09:50:47 +0100,Person 71,2010/04/28 09:50:47 +0100
2606,Improvement,Closed,Fixed,C-gae,Minor,Person 139,2010/04/01 14:20:34 +0100,2010/04/01 14:20:34 +0100,Person 139,2010/04/04 13:53:49 +0100
2622,Bug,Closed,Fixed,C-1,Minor,Person 161,2010/04/07 10:45:06 +0100,2010/04/07 11:40:57 +0100,Person 71,2010/04/07 11:40:57 +0100
2629,Bug,Closed,Fixed,C-1,Minor,Person 71,2010/04/11 08:09:04 +0100,2010/04/11 08:09:04 +0100,Person 71,2010/04/11 08:10:40 +0100
2636,Bug,Closed,Fixed,C-1,Major,Person 162,2010/04/12 16:17:53 +0100,2010/04/16 04:37:18 +0100,Person 58,2010/05/21 07:30:05 +0100
2642,Bug,Closed,Fixed,C-1,Minor,Person 122,2010/04/14 10:26:59 +0100,2010/04/15 08:08:00 +0100,Person 71,2010/06/07 12:39:08 +0100
2656,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/04/18 15:46:27 +0100,2010/04/19 09:52:04 +0100,Person 71,2010/04/21 07:41:59 +0100
2663,Bug,Closed,Fixed,C-1,Major,Person 162,2010/04/21 11:21:23 +0100,2010/04/22 09:57:53 +0100,Person 58,2010/05/07 08:18:32 +0100
2669,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/04/22 11:10:01 +0100,2010/04/23 12:10:15 +0100,Person 71,2010/05/11 17:20:50 +0100
2683,Improvement,Closed,Fixed,C-smpp,Major,Person 163,2010/04/29 22:47:52 +0100,2010/04/30 01:32:38 +0100,Person 58,2010/04/30 02:05:29 +0100
2694,Bug,Closed,Fixed,,Major,Person 58,2010/05/05 14:06:43 +0100,2010/05/05 14:06:43 +0100,Person 58,2010/05/07 08:15:35 +0100
2697,Improvement,Closed,Fixed,C-5,Major,Person 71,2010/05/06 09:40:31 +0100,2010/05/10 04:11:35 +0100,Person 58,2010/05/14 12:02:37 +0100
2700,Bug,Closed,Fixed,C-18,Major,Person 82,2010/05/06 14:29:30 +0100,2010/05/06 14:29:30 +0100,Person 82,2010/05/06 14:47:08 +0100
2704,Improvement,Closed,Fixed,C-1,Major,Person 71,2010/05/08 14:26:16 +0100,2010/05/27 08:30:56 +0100,Person 58,2010/05/31 05:03:46 +0100
2708,Bug,Closed,Fixed,C-1,Major,Person 65,2010/05/11 06:55:26 +0100,2010/05/11 06:55:26 +0100,Person 65,2010/05/11 10:17:28 +0100
2716,Bug,Closed,Fixed,,Major,Person 60,2010/05/12 20:14:26 +0100,2010/05/12 20:14:26 +0100,Person 60,2010/07/08 16:22:46 +0100
2731,Improvement,Closed,Fixed,C-bindy,Major,Person 122,2010/05/17 20:55:59 +0100,2010/05/27 16:19:34 +0100,Person 90,2010/06/18 12:22:25 +0100
2736,Improvement,Closed,Fixed,C-1,Major,Person 71,2010/05/19 05:48:14 +0100,2010/05/28 12:54:01 +0100,Person 58,2010/06/02 03:15:26 +0100
2743,Bug,Closed,Fixed,,Major,Person 58,2010/05/20 14:46:50 +0100,2010/05/20 14:46:50 +0100,Person 58,2010/09/22 09:33:00 +0100
2744,Bug,Closed,Fixed,C-1,Minor,Person 164,2010/05/20 17:37:08 +0100,2010/05/21 06:31:45 +0100,Person 71,2010/05/21 06:58:32 +0100
2748,Bug,Closed,Fixed,,Major,Person 58,2010/05/24 08:06:26 +0100,2010/05/24 08:06:26 +0100,Person 58,2010/05/24 08:12:08 +0100
2755,Bug,Closed,Fixed,C-1,Major,Person 165,2010/05/26 22:59:41 +0100,2010/05/27 07:20:47 +0100,Person 71,2010/05/27 07:26:26 +0100
2763,Bug,Closed,Fixed,C-7,Major,Person 58,2010/05/28 04:40:35 +0100,2010/05/28 04:40:35 +0100,Person 58,2010/05/28 09:16:06 +0100
2769,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/05/31 13:26:17 +0100,2010/06/02 14:49:46 +0100,Person 71,2010/06/02 18:39:43 +0100
2773,Bug,Closed,Fixed,C-bindy,Minor,Person 71,2010/06/01 07:33:40 +0100,2010/06/01 07:54:17 +0100,Person 90,2010/06/11 16:02:16 +0100
2778,Bug,Closed,Fixed,,Major,Person 166,2010/06/02 01:42:54 +0100,2010/06/02 03:00:37 +0100,Person 58,2010/06/02 09:36:52 +0100
2786,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/06/03 05:21:21 +0100,2010/06/03 05:21:21 +0100,Person 71,2010/06/03 08:12:20 +0100
2798,Bug,Closed,Fixed,C-1,Critical,Person 167,2010/06/08 09:33:48 +0100,2010/06/09 11:46:28 +0100,Person 58,2010/06/09 12:09:26 +0100
2800,Improvement,Closed,Fixed,C-1,Major,Person 71,2010/06/08 14:45:49 +0100,2010/06/08 14:45:49 +0100,Person 71,2010/06/15 06:35:48 +0100
2805,Bug,Closed,Fixed,,Major,Person 66,2010/06/10 15:19:42 +0100,2010/06/10 15:19:42 +0100,Person 66,2010/06/16 09:45:24 +0100
2815,Bug,Closed,Fixed,,Major,Person 113,2010/06/15 11:32:38 +0100,2010/06/15 11:51:34 +0100,Person 58,2010/06/15 12:42:47 +0100
2821,Bug,Closed,Fixed,C-ftp,Minor,Person 71,2010/06/16 05:14:55 +0100,2010/06/16 05:14:55 +0100,Person 71,2010/06/16 05:17:05 +0100
2824,Bug,Closed,Fixed,C-1,Major,Person 168,2010/06/16 20:43:30 +0100,2010/06/18 06:36:52 +0100,Person 71,2010/06/18 06:36:52 +0100
2833,Improvement,Closed,Fixed,C-10,Major,Person 169,2010/06/21 00:55:08 +0100,2010/06/21 01:52:23 +0100,Person 58,2010/06/21 02:51:37 +0100
2837,Improvement,Closed,Fixed,,Major,Person 122,2010/06/21 18:38:53 +0100,2010/06/21 18:38:53 +0100,Person 122,2010/06/27 22:03:47 +0100
2847,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/06/24 12:28:58 +0100,2010/06/24 12:28:58 +0100,Person 71,2010/06/24 14:15:37 +0100
2854,Bug,Closed,Fixed,C-1,Critical,Person 115,2010/06/25 00:47:08 +0100,2010/06/29 08:10:46 +0100,Person 71,2010/06/29 10:20:11 +0100
2867,Bug,Closed,Fixed,C-1,Major,Person 71,2010/06/28 08:03:17 +0100,2010/06/28 08:03:17 +0100,Person 71,2010/06/28 08:04:45 +0100
2889,Improvement,Closed,Fixed,C-1; C-5,Minor,Person 71,2010/07/01 12:36:16 +0100,2010/07/01 12:36:16 +0100,Person 71,2010/07/01 13:48:38 +0100
2891,Improvement,Closed,Fixed,,Major,Person 62,2010/07/01 16:24:36 +0100,2010/07/01 16:24:36 +0100,Person 62,2010/07/01 16:47:21 +0100
2892,Improvement,Closed,Fixed,C-4,Major,Person 62,2010/07/01 16:47:59 +0100,null,Unassigned,2010/07/01 16:49:41 +0100
2903,Improvement,Closed,Fixed,C-18; C-10,Major,Person 147,2010/07/02 20:06:08 +0100,2010/07/03 09:17:42 +0100,Person 58,2010/07/03 09:40:21 +0100
2909,Bug,Closed,Fixed,C-6,Major,Person 170,2010/07/05 15:11:36 +0100,2010/07/06 09:23:53 +0100,Person 71,2010/07/06 10:01:35 +0100
2920,Improvement,Closed,Fixed,C-1,Major,Person 62,2010/07/07 17:43:09 +0100,2010/07/08 06:11:20 +0100,Person 71,2010/07/09 08:25:33 +0100
2925,Improvement,Closed,Fixed,,Major,Person 60,2010/07/08 16:27:35 +0100,2010/07/08 16:27:35 +0100,Person 60,2010/08/27 10:49:47 +0100
2926,Improvement,Closed,Fixed,C-1; C-5,Minor,Person 171,2010/07/08 20:09:19 +0100,2010/07/09 16:16:41 +0100,Person 71,2010/07/09 17:00:06 +0100
2935,Bug,Closed,Fixed,C-1,Major,Person 139,2010/07/10 11:01:35 +0100,2010/07/10 15:27:17 +0100,Person 71,2010/07/10 21:56:48 +0100
2937,Bug,Closed,Fixed,,Major,Person 60,2010/07/11 17:26:41 +0100,2010/07/11 17:26:41 +0100,Person 60,2010/07/11 17:36:37 +0100
2940,Bug,Closed,Fixed,,Major,Person 90,2010/07/12 16:12:16 +0100,2010/07/12 16:13:51 +0100,Person 90,2010/07/13 14:28:48 +0100
2958,Bug,Closed,Fixed,C-1,Major,Person 172,2010/07/16 11:25:01 +0100,2010/07/17 10:57:03 +0100,Person 71,2010/07/17 13:16:29 +0100
2960,Improvement,Resolved,Fixed,C-jcr,Minor,Person 71,2010/07/17 15:40:36 +0100,2011/11/03 09:59:43 +0100,Person 71,2011/11/03 10:27:43 +0100
2964,Improvement,Closed,Fixed,,Minor,Person 71,2010/07/19 12:50:04 +0100,2010/07/19 12:50:04 +0100,Person 173,2010/07/19 20:47:46 +0100
2969,Improvement,Closed,Fixed,C-1; C-ftp,Minor,Person 71,2010/07/20 09:59:02 +0100,2010/07/20 09:59:02 +0100,Person 71,2010/07/20 10:20:53 +0100
2970,Improvement,Closed,Fixed,C-6,Major,Person 71,2010/07/20 10:36:22 +0100,2010/07/20 10:36:22 +0100,Person 71,2010/07/25 09:37:19 +0100
2972,Bug,Closed,Fixed,,Major,Person 167,2010/07/20 12:46:40 +0100,2010/07/25 13:09:24 +0100,Person 71,2010/07/27 17:09:18 +0100
2978,Bug,Closed,Fixed,C-netty,Major,Person 174,2010/07/20 23:46:40 +0100,2010/07/26 13:47:01 +0100,Person 71,2010/07/26 14:33:44 +0100
2979,Bug,Closed,Fixed,C-ftp,Minor,Person 167,2010/07/21 10:07:59 +0100,2010/07/22 15:31:18 +0100,Person 71,2010/07/22 16:00:59 +0100
2980,Bug,Closed,Fixed,C-21,Major,Person 122,2010/07/21 15:55:03 +0100,2010/07/21 15:55:03 +0100,Person 122,2010/08/05 13:35:59 +0100
2981,Improvement,Closed,Fixed,C-10,Minor,Person 175,2010/07/21 16:10:56 +0100,2010/07/22 04:00:36 +0100,Person 58,2010/07/22 09:47:11 +0100
2986,Bug,Closed,Fixed,C-9,Major,Person 139,2010/07/22 20:19:11 +0100,2010/07/22 20:19:11 +0100,Person 139,2010/07/22 20:27:14 +0100
2988,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/07/23 14:26:59 +0100,2010/07/23 14:26:59 +0100,Person 71,2010/07/23 14:28:43 +0100
2993,Improvement,Closed,Fixed,C-4,Major,Person 176,2010/07/26 09:37:09 +0100,2010/07/26 09:37:09 +0100,Person 71,2010/08/19 18:56:14 +0100
3024,Improvement,Closed,Fixed,C-1,Major,Person 71,2010/08/04 13:13:13 +0100,2010/08/04 13:13:13 +0100,Person 71,2010/08/05 11:46:46 +0100
3030,Improvement,Closed,Fixed,C-20,Minor,Person 71,2010/08/06 06:09:09 +0100,2010/08/06 08:09:24 +0100,Person 58,2010/08/09 07:47:26 +0100
3035,Improvement,Closed,Fixed,C-4,Major,Person 62,2010/08/09 11:17:20 +0100,2010/08/09 11:23:10 +0100,Person 62,2010/08/09 12:42:07 +0100
3045,Bug,Closed,Fixed,C-flatpack,Major,Person 177,2010/08/11 13:38:12 +0100,2010/08/11 14:22:08 +0100,Person 71,2010/08/11 15:28:10 +0100
3047,Bug,Closed,Fixed,C-9,Major,Person 147,2010/08/11 23:33:45 +0100,2010/08/13 09:00:39 +0100,Person 58,2010/08/19 10:43:32 +0100
3048,Improvement,Closed,Fixed,tooling,Minor,Person 71,2010/08/12 09:26:16 +0100,2010/08/12 09:26:16 +0100,Person 82,2010/08/23 02:22:49 +0100
3050,Bug,Closed,Fixed,C-5,Major,Person 71,2010/08/12 14:30:15 +0100,2010/08/12 14:30:15 +0100,Person 71,2010/08/12 14:51:59 +0100
3060,Bug,Closed,Fixed,C-1,Minor,Person 178,2010/08/18 14:52:41 +0100,2010/08/19 04:47:20 +0100,Person 71,2010/08/19 04:47:20 +0100
3075,Improvement,Closed,Fixed,C-1,Major,Person 71,2010/08/24 11:50:21 +0100,2010/08/24 11:50:21 +0100,Person 71,2010/08/24 19:20:16 +0100
3077,Bug,Closed,Fixed,,Major,Person 179,2010/08/25 04:22:51 +0100,2010/08/25 12:52:31 +0100,Person 71,2010/08/25 12:52:31 +0100
3081,Bug,Closed,Fixed,C-netty,Major,Person 159,2010/08/25 16:45:27 +0100,2010/08/26 07:55:26 +0100,Person 71,2010/08/26 09:03:32 +0100
3082,Bug,Closed,Fixed,C-1,Major,Person 58,2010/08/26 08:00:15 +0100,2010/08/26 08:00:15 +0100,Person 58,2010/08/26 13:10:01 +0100
3091,Bug,Closed,Fixed,C-22,Major,Person 60,2010/08/31 02:58:16 +0100,2010/08/31 02:58:16 +0100,Person 60,2010/08/31 14:46:07 +0100
3113,Bug,Closed,Fixed,C-18,Major,Person 58,2010/09/10 02:17:57 +0100,2010/09/10 02:17:57 +0100,Person 58,2010/09/10 03:08:39 +0100
3120,Bug,Closed,Fixed,,Minor,Person 71,2010/09/14 09:43:08 +0100,2010/09/14 16:00:18 +0100,Person 71,2010/09/14 16:00:41 +0100
3121,Bug,Closed,Fixed,C-1,Minor,Person 71,2010/09/14 12:39:12 +0100,2010/09/14 12:39:12 +0100,Person 71,2010/09/14 13:00:54 +0100
3123,Improvement,Closed,Fixed,C-1,Major,Person 180,2010/09/14 14:27:16 +0100,2010/09/15 09:06:42 +0100,Person 71,2010/09/15 12:57:54 +0100
3124,Bug,Closed,Fixed,C-rss,Minor,Person 181,2010/09/14 14:59:43 +0100,2010/09/17 12:16:08 +0100,Person 71,2010/09/17 12:27:06 +0100
3128,Bug,Closed,Fixed,C-1,Minor,Person 71,2010/09/16 14:41:23 +0100,2010/09/16 14:41:23 +0100,Person 71,2010/09/16 15:13:16 +0100
3129,Improvement,Closed,Fixed,C-1,Major,Person 182,2010/09/16 17:17:01 +0100,2010/09/16 18:29:27 +0100,Person 71,2010/09/16 18:32:31 +0100
3136,Bug,Closed,Fixed,C-18,Major,Person 183,2010/09/19 14:18:14 +0100,2010/09/19 16:29:43 +0100,Person 71,2010/09/19 16:47:29 +0100
3139,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/09/21 07:32:37 +0100,2010/09/21 07:32:37 +0100,Person 71,2010/09/21 10:13:33 +0100
3140,Improvement,Closed,Fixed,C-1,Minor,Person 139,2010/09/21 08:15:18 +0100,2010/09/21 08:15:18 +0100,Person 139,2010/09/23 19:24:02 +0100
3141,Bug,Closed,Fixed,C-1; C-5,Minor,Person 184,2010/09/21 13:31:10 +0100,2010/09/21 13:47:31 +0100,Person 71,2010/09/21 15:17:44 +0100
3143,Bug,Closed,Fixed,osgi,Major,Person 185,2010/09/21 20:40:01 +0100,2010/09/22 07:31:00 +0100,Person 71,2010/09/22 10:40:42 +0100
3144,Bug,Closed,Fixed,C-1; C-ftp,Major,Person 186,2010/09/21 20:59:32 +0100,2010/09/22 07:17:33 +0100,Person 60,2010/09/22 07:22:40 +0100
3159,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/09/26 06:55:20 +0100,2010/09/26 14:45:45 +0100,Person 71,2010/09/26 15:31:32 +0100
3160,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/09/26 07:28:07 +0100,2010/09/26 07:28:07 +0100,Person 71,2010/09/26 08:07:01 +0100
3170,Bug,Closed,Fixed,C-ftp,Minor,Person 71,2010/09/28 12:54:26 +0100,2010/09/28 12:54:26 +0100,Person 71,2010/09/28 13:01:27 +0100
3181,Bug,Closed,Fixed,C-18,Major,Person 187,2010/09/30 10:13:07 +0100,2010/09/30 10:16:27 +0100,Person 58,2010/09/30 15:00:18 +0100
3188,Bug,Closed,Fixed,C-1,Major,Person 188,2010/10/01 21:21:02 +0100,2010/10/02 09:00:01 +0100,Person 71,2010/10/02 16:16:43 +0100
3193,Bug,Closed,Fixed,C-6,Major,Person 74,2010/10/04 07:24:15 +0100,2010/10/04 07:24:15 +0100,Person 74,2010/10/05 13:54:48 +0100
3201,Bug,Closed,Fixed,C-18,Major,Person 127,2010/10/06 13:59:02 +0100,2010/10/06 14:38:56 +0100,Person 60,2010/10/07 07:07:02 +0100
3202,Improvement,Closed,Fixed,C-1,Minor,Person 189,2010/10/06 15:09:03 +0100,2010/11/27 16:33:10 +0100,Person 71,2010/11/27 16:33:10 +0100
3220,Bug,Closed,Fixed,C-1,Minor,Person 71,2010/10/12 07:43:10 +0100,2010/10/12 07:43:10 +0100,Person 71,2010/10/12 08:14:35 +0100
3222,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/10/12 12:19:16 +0100,2010/10/12 12:42:09 +0100,Person 71,2010/10/12 19:04:28 +0100
3223,Bug,Closed,Fixed,C-1,Minor,Person 190,2010/10/12 15:41:54 +0100,2010/10/13 08:31:21 +0100,Person 71,2010/10/14 21:09:20 +0100
3231,Bug,Closed,Fixed,,Major,Person 191,2010/10/13 15:34:23 +0100,2010/10/14 20:39:36 +0100,Person 71,2010/10/14 20:39:36 +0100
3237,Bug,Closed,Fixed,C-8,Minor,Person 192,2010/10/15 17:01:15 +0100,2010/11/11 12:55:59 +0100,Person 71,2010/11/11 12:58:51 +0100
3242,Improvement,Closed,Fixed,,Minor,Person 71,2010/10/16 13:28:41 +0100,2010/10/16 13:28:41 +0100,Person 71,2010/10/19 08:03:56 +0100
3260,Improvement,Resolved,Fixed,C-1,Minor,Person 71,2010/10/20 15:00:15 +0100,2011/05/07 09:53:34 +0100,Person 71,2011/05/07 11:44:52 +0100
3266,Improvement,Closed,Fixed,C-1,Minor,Entity 1,2010/10/22 11:40:47 +0100,2010/11/29 08:02:29 +0100,Person 71,2010/11/29 09:55:16 +0100
3275,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/10/25 14:51:49 +0100,2010/10/25 14:51:49 +0100,Person 71,2010/10/26 15:32:44 +0100
3276,Bug,Closed,Fixed,C-1,Minor,Person 71,2010/10/25 16:05:42 +0100,2010/10/25 16:05:42 +0100,Person 71,2010/10/26 07:35:05 +0100
3279,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/10/26 15:26:05 +0100,2010/10/26 15:26:05 +0100,Person 71,2010/12/06 09:03:56 +0100
3284,Improvement,Resolved,Fixed,C-restlet,Major,Person 193,2010/10/27 12:38:10 +0100,2010/10/27 12:38:10 +0100,Person 71,2011/06/27 12:12:02 +0100
3293,Improvement,Closed,Fixed,C-1,Minor,Person 71,2010/10/29 10:31:04 +0100,null,Unassigned,2010/10/29 10:48:23 +0100
3309,Improvement,Closed,Fixed,C-ftp,Major,Person 194,2010/11/04 09:06:09 +0100,2010/11/06 11:31:28 +0100,Person 71,2010/11/12 09:20:55 +0100
3319,Bug,Closed,Fixed,,Major,Person 58,2010/11/07 05:23:55 +0100,2010/11/07 05:23:55 +0100,Person 58,2010/11/08 01:24:35 +0100
3335,Bug,Closed,Fixed,C-21,Major,Person 195,2010/11/12 10:12:54 +0100,2010/11/12 10:46:47 +0100,Person 71,2010/11/12 11:07:55 +0100
