issue_id,type,status,resolution,component,priority,reporter,created,assigned,assignee,resolved
2272,Bug,Resolved,Fixed,W,Major,Person 708,2009/05/12 09:42:42 +0100,2009/05/12 21:57:33 +0100,Person 522,2009/05/12 21:57:33 +0100
2276,Bug,Resolved,Fixed,W,Minor,Person 709,2009/05/14 13:19:02 +0100,2009/05/15 07:15:03 +0100,Person 522,2009/05/15 07:15:03 +0100
2277,Bug,Resolved,Fixed,W,Major,Person 594,2009/05/14 15:26:00 +0100,2009/05/15 07:07:54 +0100,Person 522,2009/05/15 07:07:54 +0100
2280,Improvement,Resolved,Fixed,W,Major,Person 522,2009/05/17 08:50:31 +0100,2009/09/18 20:53:01 +0100,Person 522,2009/09/18 20:53:01 +0100
2301,Bug,Resolved,Fixed,W-13,Minor,Person 710,2009/06/02 21:55:55 +0100,2009/06/03 00:39:12 +0100,Person 529,2009/06/03 00:39:12 +0100
2305,Bug,Resolved,Fixed,,Major,Person 570,2009/06/03 02:26:40 +0100,2009/06/03 06:32:18 +0100,Person 529,2009/06/03 06:32:18 +0100
2309,Bug,Closed,Fixed,W,Major,Person 711,2009/06/05 09:22:36 +0100,2009/06/05 11:47:58 +0100,Person 536,2009/06/05 11:47:58 +0100
2310,Bug,Resolved,Fixed,W,Major,Person 646,2009/06/06 12:47:49 +0100,2009/06/06 18:13:19 +0100,Person 529,2009/06/06 18:13:19 +0100
2313,Bug,Resolved,Fixed,W,Major,Person 678,2009/06/08 09:11:47 +0100,2009/06/22 06:15:39 +0100,Person 522,2009/06/22 06:15:39 +0100
2316,Bug,Resolved,Fixed,W,Major,Person 683,2009/06/09 09:11:54 +0100,2009/08/15 17:49:43 +0100,Person 529,2009/08/15 17:49:43 +0100
2325,Bug,Resolved,Fixed,W,Major,Person 570,2009/06/12 17:22:41 +0100,2009/06/12 18:24:09 +0100,Person 529,2009/06/12 18:24:14 +0100
2328,Bug,Closed,Fixed,W,Minor,Person 712,2009/06/17 00:34:33 +0100,null,Unassigned,2009/06/21 22:21:10 +0100
2334,Bug,Resolved,Fixed,,Major,Person 713,2009/06/19 12:35:29 +0100,2009/06/30 07:17:41 +0100,Person 529,2009/06/30 07:36:16 +0100
2343,Improvement,Resolved,Fixed,W,Minor,Person 714,2009/06/25 16:18:32 +0100,2009/06/26 18:29:01 +0100,Person 522,2009/06/26 18:29:01 +0100
2362,Improvement,Resolved,Fixed,W,Trivial,Person 689,2009/07/11 15:20:22 +0100,2009/07/13 19:29:35 +0100,Person 522,2009/07/13 19:29:35 +0100
2364,Improvement,Resolved,Fixed,W,Major,Person 715,2009/07/13 14:09:23 +0100,2009/12/04 08:57:41 +0100,Person 529,2009/12/04 08:57:41 +0100
2381,Bug,Resolved,Fixed,W,Minor,Person 620,2009/07/20 07:30:08 +0100,2009/07/20 21:50:57 +0100,Person 529,2009/07/20 21:50:57 +0100
2384,Bug,Resolved,Fixed,W,Critical,Person 716,2009/07/21 07:44:57 +0100,2009/07/21 18:35:27 +0100,Person 529,2009/07/21 18:35:27 +0100
2386,Bug,Resolved,Fixed,,Major,Person 559,2009/07/21 17:49:04 +0100,2009/09/26 13:28:20 +0100,Person 522,2009/09/26 13:28:20 +0100
2391,Bug,Resolved,Fixed,W-auth-roles,Major,Person 717,2009/07/23 04:01:54 +0100,2009/07/23 17:15:00 +0100,Person 529,2009/07/23 17:15:00 +0100
2392,Bug,Resolved,Fixed,W,Major,Person 331,2009/07/23 09:31:00 +0100,2009/07/23 17:20:50 +0100,Person 529,2009/07/23 17:20:50 +0100
2394,Bug,Resolved,Fixed,W,Major,Person 559,2009/07/23 17:46:19 +0100,2009/07/23 18:42:13 +0100,Person 529,2009/07/23 18:42:13 +0100
2396,Bug,Resolved,Fixed,,Major,Person 718,2009/07/23 19:45:30 +0100,2009/09/26 12:07:14 +0100,Person 522,2009/09/26 12:07:14 +0100
2398,Improvement,Resolved,Fixed,W,Minor,Person 606,2009/07/25 08:11:39 +0100,2009/09/26 12:05:10 +0100,Person 522,2009/09/26 12:05:10 +0100
2404,Bug,Resolved,Fixed,W-quickstart,Trivial,Person 541,2009/07/30 15:24:10 +0100,2009/09/06 04:35:32 +0100,Person 529,2009/09/06 04:35:32 +0100
2409,Improvement,Resolved,Fixed,,Minor,Person 617,2009/08/02 11:51:42 +0100,2009/09/26 11:46:41 +0100,Person 522,2009/09/26 11:46:41 +0100
2421,Improvement,Resolved,Fixed,W-extensions,Trivial,Person 169,2009/08/06 21:48:42 +0100,2009/09/26 11:42:10 +0100,Person 522,2009/09/26 11:42:10 +0100
2422,Bug,Resolved,Fixed,W-extensions,Major,Person 719,2009/08/11 14:16:21 +0100,2009/08/11 16:53:19 +0100,Person 529,2009/08/11 16:53:19 +0100
2423,Bug,Resolved,Fixed,W,Major,Person 720,2009/08/13 14:34:20 +0100,2009/08/13 16:54:51 +0100,Person 529,2009/08/13 16:54:51 +0100
2424,Bug,Resolved,Fixed,W; W-extensions,Minor,Person 721,2009/08/14 08:49:34 +0100,2010/03/18 03:17:49 +0100,Person 529,2010/03/18 03:17:49 +0100
2426,Bug,Resolved,Fixed,W,Minor,Person 722,2009/08/17 13:55:28 +0100,2009/09/26 11:26:16 +0100,Person 522,2009/09/26 11:26:16 +0100
2433,Bug,Resolved,Fixed,W,Major,Person 723,2009/08/24 10:11:44 +0100,2009/09/16 06:53:05 +0100,Person 529,2009/09/16 06:53:05 +0100
2434,Bug,Resolved,Fixed,W,Major,Person 724,2009/08/25 10:32:49 +0100,2009/09/23 05:27:06 +0100,Person 529,2009/09/23 05:27:06 +0100
2439,Improvement,Resolved,Fixed,W,Major,Person 541,2009/08/27 21:48:21 +0100,2009/09/06 06:40:31 +0100,Person 529,2009/09/06 06:40:31 +0100
2444,Improvement,Resolved,Fixed,W-5,Minor,Person 688,2009/08/31 02:58:07 +0100,2009/09/06 05:03:58 +0100,Person 529,2009/09/06 05:03:58 +0100
2447,Improvement,Resolved,Fixed,W-extensions,Trivial,Person 725,2009/09/01 09:57:32 +0100,2009/09/06 07:00:18 +0100,Person 529,2009/09/06 07:00:18 +0100
2453,Bug,Resolved,Fixed,W,Major,Person 726,2009/09/06 15:42:42 +0100,2009/09/16 07:15:55 +0100,Person 522,2009/09/19 20:44:47 +0100
2454,Improvement,Resolved,Fixed,W,Major,Person 727,2009/09/07 14:20:45 +0100,2009/09/23 03:49:48 +0100,Person 529,2009/09/23 03:49:48 +0100
2466,Bug,Resolved,Fixed,W,Minor,Person 728,2009/09/14 20:01:50 +0100,2009/09/16 07:13:30 +0100,Person 529,2009/09/16 07:13:30 +0100
2469,Improvement,Resolved,Fixed,W,Minor,Person 729,2009/09/15 18:34:46 +0100,2009/09/16 07:40:11 +0100,Person 529,2009/09/16 07:40:11 +0100
2477,Bug,Resolved,Fixed,W-extensions,Major,Person 730,2009/09/18 14:56:46 +0100,2009/09/22 23:39:04 +0100,Person 529,2009/09/22 23:39:04 +0100
2505,Bug,Resolved,Fixed,W,Trivial,Person 731,2009/10/05 08:19:26 +0100,2009/10/07 20:33:07 +0100,Person 522,2009/10/07 20:33:07 +0100
2506,Bug,Resolved,Fixed,W,Major,Person 594,2009/10/05 09:56:23 +0100,2009/10/05 20:27:24 +0100,Person 522,2009/10/05 20:27:24 +0100
2508,Bug,Resolved,Fixed,W,Minor,Person 732,2009/10/06 10:36:50 +0100,2009/10/07 20:11:03 +0100,Person 522,2009/10/07 20:11:03 +0100
2511,Improvement,Resolved,Fixed,W,Minor,Person 733,2009/10/07 13:52:29 +0100,2009/10/07 19:57:26 +0100,Person 522,2009/10/07 19:57:26 +0100
2520,Bug,Resolved,Fixed,W-extensions,Minor,Person 734,2009/10/13 22:24:59 +0100,2009/10/17 12:20:40 +0100,Person 522,2009/10/17 12:20:40 +0100
2522,Bug,Resolved,Fixed,,Major,Person 646,2009/10/14 09:20:27 +0100,2009/10/17 12:07:05 +0100,Person 522,2009/10/17 12:07:05 +0100
2530,Bug,Resolved,Fixed,W-13,Major,Person 735,2009/10/18 00:40:25 +0100,2009/10/18 15:51:34 +0100,Person 522,2009/10/18 15:51:34 +0100
2533,Improvement,Resolved,Fixed,W,Minor,Person 736,2009/10/20 07:37:26 +0100,2009/10/23 20:54:52 +0100,Person 522,2009/10/23 20:54:52 +0100
2535,Improvement,Resolved,Fixed,W,Minor,Person 522,2009/10/22 15:00:56 +0100,2009/10/22 15:01:11 +0100,Person 522,2009/10/22 15:01:11 +0100
2548,Bug,Resolved,Fixed,W,Minor,Person 721,2009/10/28 10:01:10 +0100,2009/10/28 17:21:46 +0100,Person 529,2009/10/28 17:21:46 +0100
2554,Bug,Resolved,Fixed,W,Major,Person 737,2009/10/30 15:05:39 +0100,2009/10/31 05:05:05 +0100,Person 529,2009/10/31 05:05:05 +0100
2568,Bug,Resolved,Fixed,W,Major,Person 637,2009/11/10 13:38:20 +0100,2009/11/12 08:13:14 +0100,Person 529,2009/11/12 08:13:14 +0100
2569,Bug,Resolved,Fixed,,Major,Person 738,2009/11/10 16:33:29 +0100,2009/12/04 08:07:01 +0100,Person 522,2009/12/10 22:45:51 +0100
2571,Improvement,Resolved,Fixed,W,Major,Person 572,2009/11/11 09:29:19 +0100,2009/11/12 05:35:54 +0100,Person 529,2009/11/12 05:35:54 +0100
2575,Improvement,Resolved,Fixed,W,Trivial,Person 739,2009/11/12 13:17:10 +0100,2009/11/12 17:31:52 +0100,Person 529,2009/11/12 17:31:52 +0100
2580,Bug,Resolved,Fixed,W,Major,Person 541,2009/11/18 15:29:47 +0100,2009/11/29 00:52:10 +0100,Person 522,2009/11/29 00:52:10 +0100
2588,Improvement,Resolved,Fixed,W,Minor,Person 740,2009/11/23 13:56:26 +0100,2009/11/29 00:20:07 +0100,Person 522,2009/11/29 00:20:07 +0100
2591,Improvement,Resolved,Fixed,W-auth-roles,Major,Person 594,2009/11/30 12:48:47 +0100,2009/12/23 10:10:36 +0100,Person 522,2009/12/23 10:10:36 +0100
2595,Bug,Resolved,Fixed,W,Major,Person 741,2009/12/01 19:27:19 +0100,2009/12/07 09:45:55 +0100,Person 529,2009/12/07 09:45:55 +0100
2598,Bug,Resolved,Fixed,W,Major,Person 594,2009/12/08 14:14:32 +0100,2009/12/12 11:57:11 +0100,Person 522,2009/12/12 11:57:11 +0100
2609,Bug,Resolved,Fixed,W,Major,Person 594,2009/12/11 12:27:14 +0100,2009/12/11 18:17:30 +0100,Person 529,2009/12/11 18:29:16 +0100
2620,Bug,Resolved,Fixed,W-extensions,Minor,Person 742,2009/12/15 18:00:01 +0100,2009/12/30 23:35:46 +0100,Person 522,2009/12/30 23:35:46 +0100
2621,Bug,Resolved,Fixed,,Major,Person 743,2009/12/16 04:01:57 +0100,2009/12/16 22:45:55 +0100,Person 529,2009/12/17 00:19:59 +0100
2630,Bug,Resolved,Fixed,W,Major,Person 594,2009/12/21 10:59:10 +0100,2009/12/22 16:14:36 +0100,Person 522,2009/12/22 16:14:36 +0100
2635,Bug,Resolved,Fixed,W-auth-roles,Major,Person 594,2009/12/23 14:40:52 +0100,2009/12/23 18:33:28 +0100,Person 522,2009/12/23 18:33:28 +0100
2638,Bug,Resolved,Fixed,W,Major,Person 594,2009/12/24 11:28:12 +0100,2009/12/30 17:53:11 +0100,Person 522,2009/12/30 17:53:11 +0100
2639,Bug,Resolved,Fixed,W,Major,Person 594,2009/12/24 11:40:28 +0100,2009/12/26 09:22:22 +0100,Person 522,2009/12/26 09:22:22 +0100
2645,Bug,Resolved,Fixed,W-datetime,Major,Person 715,2009/12/28 14:05:02 +0100,2009/12/28 14:51:30 +0100,Person 522,2009/12/28 14:51:30 +0100
2650,Bug,Resolved,Fixed,W,Major,Person 682,2009/12/29 11:58:02 +0100,2009/12/30 16:44:27 +0100,Person 522,2011/06/22 21:09:41 +0100
2653,Improvement,Resolved,Fixed,W-extensions,Trivial,Person 594,2009/12/29 15:45:48 +0100,2009/12/30 15:53:03 +0100,Person 522,2009/12/30 15:53:03 +0100
2655,Bug,Resolved,Fixed,,Major,Person 679,2009/12/29 17:51:04 +0100,2009/12/30 15:23:49 +0100,Person 522,2009/12/30 15:23:49 +0100
2656,Improvement,Resolved,Fixed,W,Major,Person 744,2009/12/30 09:17:13 +0100,2009/12/30 15:35:45 +0100,Person 522,2009/12/30 15:35:45 +0100
2657,Bug,Resolved,Fixed,W,Minor,Person 745,2009/12/30 11:57:10 +0100,2010/02/05 07:25:03 +0100,Person 529,2010/02/05 07:25:03 +0100
2660,Bug,Resolved,Fixed,W,Major,Person 709,2010/01/05 14:37:07 +0100,2010/02/05 04:29:05 +0100,Person 529,2010/02/05 04:29:05 +0100
2671,Bug,Resolved,Fixed,W,Critical,Person 746,2010/01/12 15:06:45 +0100,2010/01/17 19:27:13 +0100,Person 522,2010/01/17 19:27:13 +0100
2675,Bug,Resolved,Fixed,,Minor,Person 747,2010/01/14 01:25:06 +0100,2010/01/19 02:02:55 +0100,Person 529,2010/01/19 02:02:55 +0100
2702,Bug,Resolved,Fixed,W-extensions,Minor,Person 748,2010/01/26 14:30:15 +0100,2010/01/30 11:47:36 +0100,Person 522,2010/01/30 11:47:36 +0100
2704,Bug,Resolved,Fixed,W,Minor,Person 749,2010/01/28 07:37:19 +0100,2010/01/30 11:44:02 +0100,Person 522,2010/01/30 11:44:02 +0100
2719,Improvement,Resolved,Fixed,W,Major,Person 682,2010/02/05 12:26:30 +0100,2010/07/25 15:16:45 +0100,Person 572,2010/07/25 15:29:42 +0100
2720,Improvement,Resolved,Fixed,W,Minor,Person 746,2010/02/05 14:10:30 +0100,2010/02/13 18:38:11 +0100,Person 522,2010/02/13 18:38:11 +0100
2744,Bug,Closed,Fixed,W,Major,Person 572,2010/02/14 15:08:45 +0100,2010/02/23 23:29:36 +0100,Person 529,2010/04/21 15:02:05 +0100
2747,Improvement,Resolved,Fixed,W,Major,Person 750,2010/02/15 23:11:43 +0100,2012/03/12 17:05:13 +0100,Person 572,2012/03/12 17:05:13 +0100
2753,Bug,Resolved,Fixed,W,Minor,Person 751,2010/02/19 13:21:39 +0100,2010/02/24 01:41:33 +0100,Person 529,2010/02/24 01:41:33 +0100
2761,Improvement,Resolved,Fixed,W-13,Major,Person 572,2010/03/01 08:38:43 +0100,2010/03/17 00:28:28 +0100,Person 529,2010/03/17 00:30:45 +0100
2767,Bug,Resolved,Fixed,W-datetime,Major,Person 752,2010/03/07 15:36:42 +0100,2010/03/18 16:18:24 +0100,Person 529,2010/03/18 16:18:24 +0100
2776,Improvement,Resolved,Fixed,W,Minor,Person 753,2010/03/11 11:15:08 +0100,2010/03/13 15:52:02 +0100,Person 522,2010/10/24 10:34:47 +0100
2778,Improvement,Resolved,Fixed,W,Minor,Person 620,2010/03/12 10:37:01 +0100,2010/03/12 17:49:45 +0100,Person 529,2010/03/12 17:49:45 +0100
2790,Improvement,Resolved,Fixed,,Major,Person 754,2010/03/19 15:46:27 +0100,2011/08/28 11:48:58 +0100,Person 572,2011/08/28 19:23:43 +0100
2803,Improvement,Resolved,Fixed,W,Minor,Person 755,2010/03/26 02:53:34 +0100,2010/03/26 03:55:41 +0100,Person 529,2010/03/26 03:55:41 +0100
2811,Bug,Resolved,Fixed,W,Major,Person 756,2010/03/30 22:18:06 +0100,2010/08/26 01:29:16 +0100,Person 529,2010/08/26 01:29:16 +0100
2812,Bug,Resolved,Fixed,W,Major,Person 757,2010/03/31 10:08:52 +0100,2010/07/23 16:51:42 +0100,Person 529,2010/07/23 16:52:19 +0100
2817,Improvement,Resolved,Fixed,W,Minor,Person 755,2010/04/02 14:25:18 +0100,2010/04/02 17:24:42 +0100,Person 529,2010/04/02 17:24:42 +0100
2821,Improvement,Resolved,Fixed,W; W-extensions,Minor,Person 755,2010/04/02 22:17:49 +0100,2010/04/02 22:30:35 +0100,Person 529,2010/04/02 22:30:35 +0100
2833,Improvement,Resolved,Fixed,W-extensions,Minor,Person 758,2010/04/12 16:03:14 +0100,2010/11/30 20:00:38 +0100,Person 560,2010/11/30 20:55:10 +0100
2852,Bug,Resolved,Fixed,,Minor,Person 759,2010/04/29 07:15:28 +0100,2010/08/25 04:54:53 +0100,Person 529,2010/08/25 04:54:53 +0100
2860,Bug,Resolved,Fixed,W,Trivial,Entity 8,2010/05/07 14:39:37 +0100,2010/05/12 23:56:18 +0100,Person 571,2010/05/12 23:56:18 +0100
2861,Bug,Resolved,Fixed,W,Minor,Person 760,2010/05/07 17:02:27 +0100,2010/05/18 23:22:09 +0100,Person 529,2010/05/18 23:22:09 +0100
2869,Improvement,Resolved,Fixed,W,Minor,Person 683,2010/05/11 09:01:26 +0100,2010/05/18 23:02:47 +0100,Person 529,2010/05/18 23:02:47 +0100
2891,Bug,Resolved,Fixed,W-5,Minor,Person 761,2010/05/26 08:06:59 +0100,2010/05/27 03:01:46 +0100,Person 567,2010/05/27 03:01:46 +0100
2897,Bug,Resolved,Fixed,W,Trivial,Person 688,2010/05/28 18:57:24 +0100,2010/05/28 19:12:14 +0100,Person 567,2010/05/28 19:12:14 +0100
2902,Bug,Resolved,Fixed,W,Major,Person 682,2010/05/30 21:29:55 +0100,2010/06/26 03:18:59 +0100,Person 529,2010/06/26 03:18:59 +0100
2918,Improvement,Resolved,Fixed,W; W-auth-roles; W-datetime; W-examples; W-extensions; W-13; W-11; W-quickstart; W-5,Major,Person 762,2010/06/16 02:49:03 +0100,2010/12/30 16:18:12 +0100,Person 572,2010/12/31 23:37:04 +0100
2919,Bug,Resolved,Fixed,W,Minor,Person 732,2010/06/18 08:59:13 +0100,2010/08/28 22:18:26 +0100,Person 529,2010/08/28 22:18:26 +0100
2932,Bug,Resolved,Fixed,W-extensions,Major,Person 763,2010/07/04 07:10:04 +0100,2010/08/25 04:57:41 +0100,Person 529,2010/08/25 04:57:41 +0100
2933,Bug,Resolved,Fixed,W,Major,Person 743,2010/07/05 04:25:20 +0100,2010/08/25 05:29:06 +0100,Person 529,2010/08/25 05:29:06 +0100
2937,Improvement,Resolved,Fixed,W,Major,Person 669,2010/07/07 17:53:15 +0100,2010/09/19 14:43:04 +0100,Person 572,2010/09/19 14:58:16 +0100
2944,Bug,Resolved,Fixed,W,Major,Person 764,2010/07/14 17:06:01 +0100,2010/08/08 09:09:18 +0100,Person 572,2010/08/11 19:57:02 +0100
2951,Bug,Closed,Fixed,W-extensions,Minor,Person 528,2010/07/20 11:28:11 +0100,null,Unassigned,2010/07/20 12:01:03 +0100
2952,Improvement,Resolved,Fixed,W-11,Minor,Person 669,2010/07/20 19:11:38 +0100,2010/07/21 20:53:38 +0100,Person 522,2010/07/21 20:53:38 +0100
2981,Improvement,Resolved,Fixed,,Major,Person 529,2010/08/13 08:10:28 +0100,2010/08/13 08:10:28 +0100,Person 529,2010/08/13 08:10:42 +0100
2983,Improvement,Resolved,Fixed,,Major,Person 529,2010/08/13 08:17:30 +0100,2010/08/13 08:17:30 +0100,Person 529,2010/08/13 08:17:39 +0100
2993,Bug,Resolved,Fixed,W,Major,Person 572,2010/08/15 19:02:20 +0100,2010/08/15 19:08:46 +0100,Person 572,2010/08/15 19:15:34 +0100
2995,Bug,Closed,Fixed,W-datetime,Major,Person 765,2010/08/17 08:58:07 +0100,2010/08/17 09:04:36 +0100,Person 572,2010/08/17 09:36:03 +0100
3003,Improvement,Resolved,Fixed,W,Minor,Person 766,2010/08/19 09:41:06 +0100,2010/08/20 23:21:12 +0100,Person 529,2010/08/20 23:21:12 +0100
3021,Improvement,Resolved,Fixed,W,Major,Person 560,2010/08/27 18:26:58 +0100,2010/08/31 22:36:36 +0100,Person 529,2010/08/31 22:36:36 +0100
3038,Bug,Resolved,Fixed,W,Major,Person 572,2010/09/08 21:08:57 +0100,2010/09/09 19:51:14 +0100,Person 572,2010/09/09 20:40:53 +0100
3039,Bug,Closed,Fixed,,Major,Person 767,2010/09/09 04:26:11 +0100,2010/09/10 07:41:25 +0100,Person 522,2010/09/10 10:27:12 +0100
3053,Bug,Resolved,Fixed,W,Major,Person 768,2010/09/16 21:17:07 +0100,2010/09/17 08:05:10 +0100,Person 572,2010/09/22 10:25:41 +0100
3067,Bug,Resolved,Fixed,W,Major,Person 572,2010/09/21 16:41:39 +0100,2010/09/21 19:57:26 +0100,Person 572,2010/09/21 21:14:38 +0100
3075,Bug,Resolved,Fixed,W,Minor,Person 769,2010/09/23 06:31:13 +0100,2010/09/26 08:55:23 +0100,Person 572,2010/09/26 09:36:49 +0100
3083,Bug,Resolved,Fixed,W-datetime,Major,Person 770,2010/09/27 13:48:15 +0100,2010/09/27 16:41:29 +0100,Person 529,2010/09/27 16:41:29 +0100
3097,Bug,Resolved,Fixed,W,Major,Person 771,2010/10/06 17:16:10 +0100,2010/10/13 19:40:28 +0100,Person 529,2010/10/13 19:40:28 +0100
3101,Bug,Resolved,Fixed,W,Major,Person 614,2010/10/08 10:30:25 +0100,2010/10/08 16:32:06 +0100,Person 572,2010/10/13 20:00:51 +0100
3103,Bug,Resolved,Fixed,W,Minor,Person 614,2010/10/12 22:53:30 +0100,2010/10/13 09:16:01 +0100,Person 572,2010/10/13 19:31:12 +0100
3125,Improvement,Resolved,Fixed,W,Minor,Person 567,2010/10/20 23:35:51 +0100,2010/10/21 03:38:25 +0100,Person 567,2010/10/21 03:38:37 +0100
3127,Bug,Resolved,Fixed,W,Minor,Person 772,2010/10/22 02:59:57 +0100,2010/10/22 18:59:48 +0100,Person 572,2010/10/22 21:24:02 +0100
3134,Bug,Closed,Fixed,W-examples; W-5,Major,Person 528,2010/10/27 10:41:21 +0100,2010/10/27 10:42:55 +0100,Person 528,2010/10/27 13:38:37 +0100
3143,Bug,Resolved,Fixed,W,Major,Person 614,2010/10/29 18:18:18 +0100,2010/10/30 06:26:27 +0100,Person 529,2010/10/30 06:26:27 +0100
3148,Bug,Resolved,Fixed,W,Critical,Person 690,2010/11/05 12:12:53 +0100,2010/11/05 18:02:38 +0100,Person 529,2010/11/05 18:02:38 +0100
3154,Improvement,Resolved,Fixed,W-extensions,Trivial,Person 651,2010/11/09 22:55:30 +0100,null,Unassigned,2010/11/28 11:47:34 +0100
3161,Bug,Resolved,Fixed,W,Major,Person 773,2010/11/12 00:02:52 +0100,2010/11/13 12:59:59 +0100,Person 560,2010/11/13 13:17:57 +0100
3163,Improvement,Resolved,Fixed,W,Major,Person 560,2010/11/12 15:16:54 +0100,2010/11/12 15:16:54 +0100,Person 560,2010/11/13 13:34:49 +0100
3164,Bug,Resolved,Fixed,W,Major,Person 673,2010/11/12 16:33:34 +0100,2010/11/14 16:35:54 +0100,Person 572,2010/11/21 11:50:12 +0100
3167,Improvement,Resolved,Fixed,W,Minor,Person 522,2010/11/13 18:24:32 +0100,2010/11/16 19:41:00 +0100,Person 560,2010/11/16 19:46:29 +0100
3169,Improvement,Resolved,Fixed,W-extensions,Minor,Person 774,2010/11/14 20:53:08 +0100,2010/11/21 18:46:44 +0100,Person 572,2010/11/21 19:45:25 +0100
3177,Improvement,Resolved,Fixed,W,Trivial,Person 775,2010/11/18 22:13:03 +0100,2010/11/21 12:52:14 +0100,Person 572,2010/11/21 12:53:26 +0100
3178,Bug,Resolved,Fixed,W,Major,Person 775,2010/11/19 00:18:16 +0100,2010/11/19 00:25:09 +0100,Person 529,2010/11/19 00:25:09 +0100
3194,Bug,Resolved,Fixed,W,Major,Person 776,2010/11/24 22:06:52 +0100,2010/11/25 00:28:51 +0100,Person 560,2010/11/25 00:38:09 +0100
3200,Bug,Closed,Fixed,W; W-extensions,Major,Person 776,2010/11/27 17:28:44 +0100,2010/11/28 03:30:03 +0100,Person 669,2010/11/28 04:55:47 +0100
3207,Bug,Resolved,Fixed,,Major,Person 777,2010/11/30 13:54:51 +0100,2010/12/10 22:28:36 +0100,Person 522,2010/12/10 22:28:36 +0100
3212,Bug,Resolved,Fixed,W,Major,Person 689,2010/12/01 15:40:33 +0100,2010/12/02 17:54:37 +0100,Person 572,2010/12/02 18:00:39 +0100
3215,Bug,Closed,Fixed,W-extensions,Major,Person 778,2010/12/02 08:59:33 +0100,2010/12/02 21:02:36 +0100,Person 669,2010/12/03 12:56:42 +0100
3217,Bug,Closed,Fixed,W-datetime,Trivial,Person 775,2010/12/02 18:10:03 +0100,2010/12/02 22:41:05 +0100,Person 560,2010/12/02 22:41:05 +0100
3222,Bug,Resolved,Fixed,,Major,Person 559,2010/12/03 18:06:28 +0100,2010/12/03 18:57:16 +0100,Person 522,2010/12/03 19:42:17 +0100
3227,Improvement,Resolved,Fixed,W,Major,Person 779,2010/12/04 10:11:46 +0100,2011/07/06 09:19:39 +0100,Person 779,2011/12/23 15:16:56 +0100
3232,Bug,Resolved,Fixed,W-extensions,Trivial,Person 775,2010/12/06 03:04:54 +0100,2010/12/07 18:48:31 +0100,Person 560,2010/12/07 18:48:31 +0100
3239,Bug,Resolved,Fixed,,Major,Person 560,2010/12/07 16:30:43 +0100,2010/12/10 16:59:21 +0100,Person 572,2010/12/13 20:20:04 +0100
3240,Improvement,Resolved,Fixed,W-auth-roles,Trivial,Person 775,2010/12/07 19:06:05 +0100,2010/12/14 14:54:33 +0100,Person 572,2010/12/14 15:01:04 +0100
3253,Bug,Resolved,Fixed,W,Major,Person 780,2010/12/13 12:17:55 +0100,2010/12/13 13:00:32 +0100,Person 669,2010/12/13 13:44:36 +0100
3257,Improvement,Resolved,Fixed,W-auth-roles,Major,Person 755,2010/12/16 22:52:27 +0100,2010/12/17 08:29:33 +0100,Person 529,2010/12/17 08:29:33 +0100
3279,Bug,Resolved,Fixed,W-extensions,Major,Person 776,2010/12/23 01:50:02 +0100,2010/12/26 17:49:45 +0100,Person 572,2010/12/26 17:51:11 +0100
3280,Bug,Resolved,Fixed,W,Major,Person 572,2010/12/23 13:21:34 +0100,2010/12/23 13:21:34 +0100,Person 572,2010/12/26 12:22:27 +0100
3286,Improvement,Resolved,Fixed,W,Major,Person 781,2010/12/27 21:01:22 +0100,2010/12/30 12:59:00 +0100,Person 522,2010/12/30 17:15:23 +0100
3295,Improvement,Resolved,Fixed,W; W-extensions,Minor,Person 781,2011/01/01 20:45:24 +0100,2011/01/10 20:41:25 +0100,Person 572,2011/01/11 12:27:24 +0100
3296,Improvement,Resolved,Fixed,W,Minor,Person 781,2011/01/01 20:59:55 +0100,2011/01/02 15:06:14 +0100,Person 572,2011/01/02 17:36:02 +0100
3309,Bug,Resolved,Fixed,W,Major,Person 767,2011/01/07 07:46:49 +0100,2011/01/07 12:53:02 +0100,Person 669,2011/01/07 17:34:49 +0100
3310,Improvement,Resolved,Fixed,W-extensions,Major,Person 782,2011/01/07 09:38:24 +0100,2011/07/02 18:52:53 +0100,Person 779,2011/07/04 19:19:41 +0100
3319,Bug,Resolved,Fixed,W-extensions,Major,Person 698,2011/01/10 18:26:14 +0100,2011/01/10 20:25:13 +0100,Person 572,2011/01/10 20:35:26 +0100
3321,Bug,Resolved,Fixed,W,Major,Person 783,2011/01/11 09:32:04 +0100,2011/01/11 16:06:59 +0100,Person 572,2011/01/13 17:37:54 +0100
3322,Bug,Resolved,Fixed,W,Minor,Person 784,2011/01/11 10:58:52 +0100,2011/01/15 12:20:18 +0100,Person 522,2011/01/15 12:20:18 +0100
3323,Bug,Resolved,Fixed,W-extensions,Minor,Person 785,2011/01/11 18:18:49 +0100,2011/02/11 17:15:34 +0100,Person 572,2011/02/11 17:28:23 +0100
3337,Bug,Resolved,Fixed,W,Major,Person 572,2011/01/16 13:11:53 +0100,2011/01/16 13:20:40 +0100,Person 572,2011/01/16 13:36:36 +0100
3344,Improvement,Closed,Fixed,W; W-examples; W-quickstart,Major,Person 528,2011/01/17 22:45:45 +0100,null,Unassigned,2011/01/18 08:12:47 +0100
